chip_id,decoder,weight_rmse_lsb,weight_rmse_gain_aligned_lsb,weight_max_abs_gain_aligned_lsb,static_error_rms_code,static_error_max_abs_code,static_backsteps,dynamic_sndr_db,dynamic_snr_db,dynamic_sfdr_db,dynamic_thd_db,dynamic_enob,saturation_fraction
26,NOMINAL,504.59382160560955,136.12963107336302,368.9357759757877,959.3666161716295,1375.1285128205127,74,37.14172137031603,41.22585085082864,40.244320594720975,-39.2917665384608,5.877362353873095,0.0
26,RTL_CAL_RAW,140.38598990909802,0.19029025477447356,0.47146415773973516,229.19896019530813,397.619999999999,0,91.70512569286358,91.90653024097043,106.17090617577277,-105.14258917820209,14.941050779545444,0.0
26,RTL_CAL_GAIN_COMP,0.19036204784782243,0.1902167260195105,0.47138604361098047,0.4908944967732568,1.4077606837636267,0,91.64767191277056,91.90543516788468,104.37541703682173,-104.04154914640242,14.931506962254247,0.0
26,ORACLE,0.0,0.0,0.0,0.40544892638766505,0.9828717948694248,0,93.32571478403574,93.34941806891041,115.05155611849443,-115.96731878851347,15.210251625255106,0.0
27,NOMINAL,226.54591913358158,153.36409290540198,503.7570253520944,521.9964992117085,876.7814358974392,17,34.57035197522282,37.68338665123254,39.798298410003234,-37.48029140347309,5.450224580601798,0.0
27,RTL_CAL_RAW,196.0990788275426,0.18693356761969673,0.5951603029045955,300.4251485455495,520.3311794871806,0,91.8935143312602,92.12839064576819,106.19207753200152,-104.67987410071115,14.972344573299038,0.0
27,RTL_CAL_GAIN_COMP,0.1874235976991142,0.18695197093420518,0.5948487160496043,0.47316006999117055,1.4019487179502903,0,92.24871308229011,92.5554745802944,105.65952224474435,-103.91102565261676,15.031347688088058,0.0
27,ORACLE,0.0,0.0,0.0,0.4028306664730682,0.9753504273503495,0,93.39324259190575,93.40398820772334,110.24277300090104,-119.46414431094802,15.221468869087333,0.0
28,NOMINAL,150.3596222578453,101.83984336016292,343.39282755009845,367.3798396423846,558.6153504273498,104,39.633979468701234,43.99804300036796,44.36741115973892,-41.61373682535832,6.291358715731103,0.0
28,RTL_CAL_RAW,194.7366821185904,0.16841921129246498,0.5537331011912983,306.3478108179521,530.0941196581189,0,92.07194902071419,92.1899913978537,110.00199532249928,-107.78830017137138,15.001984887161825,0.0
